geo_level,geo_name,year,state_name,pct_black_alone,pct_with_health_insurance,pct_with_health_insurance_white_alone,pct_with_health_insurance_black_alone,pct_with_health_insurance_asian_alone,pct_with_health_insurance_hispanic,quartiles_pct_with_health_insurance
zcta,48047,2022,,6.4,96,97,87,100,94,51-75% of geographies
zcta,60516,2022,,3.8,96,96.7,77.4,99.3,90.7,51-75% of geographies
zcta,55765,2022,,2.4,96,97.1,50,,,51-75% of geographies
zcta,11953,2022,,14.9,96,97.6,88.7,100,90.2,51-75% of geographies
zcta,18964,2022,,1.9,96,97.2,87.9,100,86,51-75% of geographies
zcta,21666,2022,,4.7,96,97.6,93.2,66.8,87.6,51-75% of geographies
zcta,49079,2022,,1.4,96,96.5,84.1,28.6,95,51-75% of geographies
county,"Prince George County, Virginia",2022,Virginia,31.1,96,96.5,95.8,100,90.6,Top 25% of geographies
zcta,35672,2022,,15,96,94.9,97.5,100,100,51-75% of geographies
zcta,48192,2022,,1.8,96,96,85.6,100,95.2,51-75% of geographies
zcta,70392,2022,,37.7,96,93.8,99.4,100,80.2,51-75% of geographies
zcta,11568,2022,,6.7,96,97.3,91.7,89.7,93.4,51-75% of geographies
zcta,55109,2022,,8.3,96,95.9,95.7,96,87.5,51-75% of geographies
zcta,01844,2022,,5.5,96,97.1,94.7,96.1,94.4,51-75% of geographies
zcta,10710,2022,,19,96,97.4,93.7,97.7,95.4,51-75% of geographies
zcta,91326,2022,,8.3,96,96.6,95.8,97.3,92.4,51-75% of geographies
zcta,05301,2022,,0.5,96,96.2,43.7,100,87.6,51-75% of geographies
zcta,98052,2022,,2.1,96,94.9,93.1,98.3,86.8,51-75% of geographies
zcta,97221,2022,,2.3,96,97.1,95.3,100,86.2,51-75% of geographies
zcta,42431,2022,,9,96,96.3,96.7,100,71.1,51-75% of geographies
zcta,08079,2022,,34.4,96,96.6,95.2,86.8,89.3,51-75% of geographies
zcta,08083,2022,,19.5,96,96.5,96.6,93.5,95.9,51-75% of geographies
county,"De Witt County, Illinois",2022,Illinois,0.9,96,96.4,91.9,100,94.1,Top 25% of geographies
zcta,10993,2022,,14.7,96,100,97.5,100,93.1,51-75% of geographies
zcta,98012,2022,,3.3,96,96.5,97.1,96.2,86.7,51-75% of geographies
zcta,49014,2022,,9.4,96,96.4,94.9,100,97.1,51-75% of geographies
zcta,94572,2022,,14.3,96,96.7,96,96.3,93,51-75% of geographies
zcta,95628,2022,,2,96,96,95.2,96.7,96.1,51-75% of geographies
zcta,17032,2022,,0.3,96,96.5,39.1,75.3,100,51-75% of geographies
zcta,55369,2022,,7.7,96,96.5,92.5,96.2,85.3,51-75% of geographies
zcta,98467,2022,,8.9,96,98.2,91.1,93.5,91.3,51-75% of geographies
zcta,80743,2022,,2.1,96,96.7,57.7,,94.9,51-75% of geographies
zcta,05701,2022,,0.6,96,96,99.1,100,100,51-75% of geographies
zcta,49525,2022,,3,96,96.6,89.5,90.5,91.2,51-75% of geographies
county,"Nassau County, New York",2022,New York,11.6,96,97.6,96.2,95.2,90.2,Top 25% of geographies
county,"Alameda County, California",2022,California,10.2,96,97.4,95.2,97.3,91.9,Top 25% of geographies
zcta,46845,2022,,3.3,96,96.5,96.5,92.4,85.6,51-75% of geographies
zcta,16063,2022,,1.2,96,95.9,89.5,100,99.4,51-75% of geographies
zcta,17584,2022,,1.9,96,96.4,76.1,100,97,51-75% of geographies
zcta,19390,2022,,2.1,96,97.5,83.4,93.4,84.3,51-75% of geographies
zcta,21211,2022,,9,96,96.5,93.2,95.8,85.4,51-75% of geographies
zcta,55901,2022,,11.4,96,97.3,93.9,91.1,87.5,51-75% of geographies
zcta,42420,2022,,7.9,96,96.3,96.9,81.2,90.2,51-75% of geographies
zcta,56082,2022,,5.1,96,97.5,96.4,97.7,73.3,51-75% of geographies
zcta,91214,2022,,0.7,96,97.3,97.2,93.3,96.5,51-75% of geographies
county,"St. Mary's County, Maryland",2022,Maryland,14.4,96,95.9,97.3,92.4,89.2,Top 25% of geographies
zcta,48158,2022,,1.1,96,95.9,81.2,100,91.5,51-75% of geographies
zcta,21921,2022,,9.7,96,95.9,96.8,89,92.9,51-75% of geographies
zcta,02918,2022,,6.6,96,95.7,99.5,96.7,91.8,51-75% of geographies
zcta,43035,2022,,6.9,96,97.6,94.1,97.1,73.7,51-75% of geographies
zcta,44084,2022,,2,96,95.9,96.1,100,100,51-75% of geographies
zcta,23690,2022,,21.8,96,98.7,94.8,100,100,51-75% of geographies
zcta,56357,2022,,0.4,96,96.3,40,60,50,51-75% of geographies
zcta,18519,2022,,2.1,96,97.2,58.3,100,85.7,51-75% of geographies
zcta,85260,2022,,2.3,96,96.3,98.2,97.6,91.1,51-75% of geographies
zcta,98177,2022,,2.3,96,97.7,92.7,91.6,78.6,51-75% of geographies
zcta,91362,2022,,1.9,96,95.6,99.4,99.3,89.5,51-75% of geographies
zcta,10577,2022,,9.4,96,96.1,91.2,97.5,97.5,51-75% of geographies
zcta,10012,2022,,2.8,96,97.5,85.3,90.8,98.7,51-75% of geographies
zcta,23692,2022,,9,96,96,97,95.1,90.4,51-75% of geographies
zcta,94530,2022,,5.1,96,97.5,95.6,95,90.6,51-75% of geographies
zcta,10927,2022,,20.9,96,97,95.5,99.2,95.8,51-75% of geographies
zcta,64079,2022,,2.2,96,96.5,99.5,85.3,92.1,51-75% of geographies
county,"Ontonagon County, Michigan",2022,Michigan,0.9,96,96.2,75,100,89,Top 25% of geographies
zcta,16127,2022,,2.3,96,96.5,84.5,60.8,96.5,51-75% of geographies
county,"Bucks County, Pennsylvania",2022,Pennsylvania,3.9,96,96.8,91.5,95.6,85.1,Top 25% of geographies
zcta,21239,2022,,76.8,96,96,95.9,97.8,96.1,51-75% of geographies
zcta,22213,2022,,3.1,100,100,99.2,100,99.8,Top 25% of geographies
zcta,77026,2022,,52.5,68.5,66.8,80.7,75.5,51.7,Bottom 25% of geographies
zcta,64126,2022,,9.3,68.5,72.5,88.3,100,59,Bottom 25% of geographies
zcta,75705,2022,,48,68.5,47.8,89.5,,81.6,Bottom 25% of geographies
zcta,79358,2022,,1.2,68.5,64.4,52.9,,80.3,Bottom 25% of geographies
county,"Cameron County, Texas",2022,Texas,0.7,72.5,72.7,75.8,86.2,70.9,Bottom 25% of geographies
zcta,27582,2022,,43,76.5,85.1,68.8,,90,Bottom 25% of geographies
zcta,43019,2022,,0.1,76.5,76.4,88.9,,100,Bottom 25% of geographies
zcta,75846,2022,,2.3,76.5,79.2,82,,52.3,Bottom 25% of geographies
zcta,39193,2022,,45.3,76.5,81.3,66.3,,,Bottom 25% of geographies
zcta,75057,2022,,11.6,76.5,73.7,81.6,87.4,66.2,Bottom 25% of geographies
county,"Castro County, Texas",2022,Texas,1.4,76.5,82.5,46.4,100,72.1,Bottom 25% of geographies
zcta,76825,2022,,1,80.5,78.7,95.2,74.2,77.8,Bottom 25% of geographies
zcta,33841,2022,,9.9,80.5,83.1,93.4,100,61.4,Bottom 25% of geographies
zcta,78064,2022,,1.7,80.5,84.2,90.5,100,76.3,Bottom 25% of geographies
county,"Claiborne County, Mississippi",2022,Mississippi,85.8,80.5,96.6,78.4,100,40,Bottom 25% of geographies
zcta,33403,2022,,43.2,80.5,84.5,75.2,83.4,80.2,Bottom 25% of geographies
zcta,76134,2022,,31.1,80.5,81.4,88.5,94.5,71,Bottom 25% of geographies
zcta,77021,2022,,64.1,80.5,85.6,85,95.3,56.9,Bottom 25% of geographies
zcta,38622,2022,,43.5,80.5,82.2,78.4,,,Bottom 25% of geographies
zcta,77619,2022,,9,80.5,83.9,83.3,52.8,76.8,Bottom 25% of geographies
zcta,30557,2022,,8.4,80.5,79.6,94.8,,31,Bottom 25% of geographies
zcta,36610,2022,,98.6,80.5,66.4,80.6,,100,Bottom 25% of geographies
zcta,35206,2022,,71.2,80.5,74,83,93.8,63.4,Bottom 25% of geographies
zcta,85350,2022,,2.7,80.5,81.8,95.9,100,79.9,Bottom 25% of geographies
zcta,37862,2022,,0.7,80.5,85.3,53.6,50.9,48.3,Bottom 25% of geographies
zcta,79936,2022,,3.3,80.5,80.6,88.7,81.6,79.4,Bottom 25% of geographies
zcta,80239,2022,,18.8,80.5,84.9,94.1,73.4,75.3,Bottom 25% of geographies
zcta,39827,2022,,13.9,80.5,83.2,68.4,,21.4,Bottom 25% of geographies
zcta,23964,2022,,36.6,80.5,81.3,77.7,,,Bottom 25% of geographies
zcta,79912,2022,,2.1,80.5,86.7,78.6,90.3,76.7,Bottom 25% of geographies
zcta,39086,2022,,80,80.5,100,75.5,100,,Bottom 25% of geographies
county,"Gray County, Texas",2022,Texas,4.7,80.5,82,81.8,100,65.6,Bottom 25% of geographies
zcta,29617,2022,,14.7,80.5,88.2,78.3,95,54.3,Bottom 25% of geographies
zcta,58831,2022,,11.8,80.5,80.6,70.1,,100,Bottom 25% of geographies
zcta,35184,2022,,11.6,84.5,89.4,54.4,100,84.3,Bottom 25% of geographies
county,"Taylor County, Texas",2022,Texas,8,84.5,86.3,80.4,87.5,79.6,Bottom 25% of geographies
zcta,78645,2022,,1.8,84.5,86.4,69.5,95.7,58.8,Bottom 25% of geographies
zcta,33815,2022,,30.9,84.5,84.8,92.9,95.2,65.7,Bottom 25% of geographies
zcta,79103,2022,,3.5,84.5,85,96.1,76.3,83.3,Bottom 25% of geographies
zcta,72083,2022,,40.2,84.5,100,91.7,,0,Bottom 25% of geographies
zcta,38067,2022,,9.5,84.5,82.6,94.3,,45.5,Bottom 25% of geographies
zcta,39629,2022,,17.2,84.5,83.2,89.9,100,100,Bottom 25% of geographies
zcta,84120,2022,,2.3,84.5,88.5,83.7,92.9,72.5,Bottom 25% of geographies
zcta,27325,2022,,6.6,84.5,88.8,89.8,,70.8,Bottom 25% of geographies
county,"Bowie County, Texas",2022,Texas,25.3,84.5,84.9,83.3,92,75.4,Bottom 25% of geographies
zcta,33174,2022,,3.1,84.5,84.3,86.7,95.7,83.3,Bottom 25% of geographies
zcta,74361,2022,,0.4,84.5,87.5,66.7,81.7,83,Bottom 25% of geographies
zcta,27884,2022,,45.3,84.5,89.6,95.8,,39.2,Bottom 25% of geographies
zcta,32773,2022,,22.2,84.5,86.2,87,91.2,77.1,Bottom 25% of geographies
zcta,33444,2022,,46.2,84.5,88.3,80.8,83.2,83.6,Bottom 25% of geographies
zcta,92703,2022,,0.6,84.5,85.9,98.3,95.5,81.8,Bottom 25% of geographies
zcta,67203,2022,,7.2,84.5,86.3,88.2,80.7,75.2,Bottom 25% of geographies
zcta,70056,2022,,41.5,84.5,87.5,91.5,99.1,61.3,Bottom 25% of geographies
zcta,39150,2022,,82.3,84.5,100,82.4,,100,Bottom 25% of geographies
zcta,11373,2022,,1.5,84.5,88.5,87.4,90.3,76.8,Bottom 25% of geographies
zcta,77474,2022,,6.8,84.5,89.6,86.2,,70.5,Bottom 25% of geographies
zcta,90004,2022,,4.5,84.5,89.3,93.2,90,77.2,Bottom 25% of geographies
county,"Nacogdoches County, Texas",2022,Texas,17.6,84.5,86.5,88.5,87.3,67.3,Bottom 25% of geographies
zcta,30577,2022,,12,84.5,84.9,88.1,62.9,64.9,Bottom 25% of geographies
county,"Muskogee County, Oklahoma",2022,Oklahoma,10,84.5,88.7,90.1,74.5,77.9,Bottom 25% of geographies
zcta,28360,2022,,9.2,84.5,86.6,77.5,70.6,62.5,Bottom 25% of geographies
county,"Polk County, Tennessee",2022,Tennessee,0.4,84.5,84.9,42.9,75.7,69,Bottom 25% of geographies
zcta,36749,2022,,49.3,84.5,74.7,94.7,,,Bottom 25% of geographies
zcta,39574,2022,,3.8,84.5,86.4,54.7,0,100,Bottom 25% of geographies
zcta,92335,2022,,3.8,84.5,90.7,93.5,74.1,83,Bottom 25% of geographies
county,"Macon County, North Carolina",2022,North Carolina,1,84.5,85.9,71.4,90,59.9,Bottom 25% of geographies
county,"Humphreys County, Mississippi",2022,Mississippi,78.8,84.5,87.8,83.6,23.1,100,Bottom 25% of geographies
zcta,75603,2022,,32.6,84.5,83.9,95.5,100,59.4,Bottom 25% of geographies
zcta,28651,2022,,0.4,88.5,89.4,61.9,,80.8,Bottom 25% of geographies
zcta,30184,2022,,1.5,88.5,89,46.5,100,62.9,Bottom 25% of geographies
zcta,39358,2022,,57.6,88.5,96.1,82.9,100,100,Bottom 25% of geographies
county,"Barnwell County, South Carolina",2022,South Carolina,44.2,88.5,92.2,85.2,100,67.7,26-50% of geographies
zcta,37209,2022,,18.9,88.5,91.8,84.9,83.5,61.1,Bottom 25% of geographies
zcta,35579,2022,,2.1,88.5,88.9,67.1,,,Bottom 25% of geographies
zcta,88130,2022,,2.1,88.5,92.7,88,100,83.8,Bottom 25% of geographies
county,"Essex County, New Jersey",2022,New Jersey,37.8,88.5,92.6,89.4,96.2,78.8,26-50% of geographies
zcta,36025,2022,,41.9,88.5,89.9,88.4,100,58.7,Bottom 25% of geographies
zcta,37701,2022,,11.7,88.5,92,90.9,100,51.4,Bottom 25% of geographies
zcta,24348,2022,,14.3,88.5,88.8,68.1,100,66,Bottom 25% of geographies
zcta,73759,2022,,4.1,88.5,90.6,17.1,100,95.2,Bottom 25% of geographies
zcta,33071,2022,,21.8,88.5,90.8,82,97.8,82.9,Bottom 25% of geographies
zcta,32628,2022,,21.1,88.5,89,87.7,91.7,67.2,Bottom 25% of geographies
zcta,35954,2022,,6.9,88.5,89.2,94,100,83.6,Bottom 25% of geographies
zcta,33433,2022,,2.3,88.5,92.4,81,72.6,87.2,Bottom 25% of geographies
zcta,33809,2022,,12.2,88.5,90.4,87.9,89.8,77.2,Bottom 25% of geographies
zcta,32054,2022,,14,88.5,87.8,87.4,,95.9,Bottom 25% of geographies
zcta,03103,2022,,4.7,88.5,89.8,92.6,90.4,75.3,Bottom 25% of geographies
zcta,37877,2022,,2,88.5,88.4,85.8,100,89.9,Bottom 25% of geographies
zcta,28001,2022,,16,88.5,89.4,90.4,99.4,49.7,Bottom 25% of geographies
county,"Roosevelt County, New Mexico",2022,New Mexico,2,88.5,92.6,88,100,83.8,26-50% of geographies
zcta,21639,2022,,7.4,88.5,93.4,97.4,60,59.5,Bottom 25% of geographies
zcta,02539,2022,,3.8,88.5,90.1,92.3,0,100,Bottom 25% of geographies
county,"Mecklenburg County, North Carolina",2022,North Carolina,31.3,88.5,92.9,88.9,90.4,66.5,26-50% of geographies
zcta,45214,2022,,62.3,88.5,82.7,90,100,93.6,Bottom 25% of geographies
zcta,76570,2022,,8.6,88.5,86.5,84.5,,94.7,Bottom 25% of geographies
zcta,42086,2022,,2.3,88.5,90,80,,72.1,Bottom 25% of geographies
zcta,88415,2022,,1.5,88.5,90.8,50,,84.8,Bottom 25% of geographies
zcta,93906,2022,,1.3,88.5,94,86.7,93.6,86.7,Bottom 25% of geographies
zcta,23893,2022,,51.4,88.5,100,77.6,,,Bottom 25% of geographies
zcta,48342,2022,,60.2,88.5,87.2,93.8,63.7,73.7,Bottom 25% of geographies
zcta,32763,2022,,7.7,88.5,90.2,76.4,73.6,88.3,Bottom 25% of geographies
zcta,73069,2022,,3.9,88.5,89.7,88.6,91.5,76.7,Bottom 25% of geographies
zcta,24941,2022,,3.8,88.5,86.2,97.8,,0,Bottom 25% of geographies
zcta,98168,2022,,11.6,88.5,94.2,91.7,84.9,79.8,Bottom 25% of geographies
county,"Calhoun County, Mississippi",2022,Mississippi,28.4,88.5,90.3,91.4,,60.7,26-50% of geographies
zcta,75550,2022,,10.4,88.5,91.3,95.3,,62.7,Bottom 25% of geographies
zcta,30458,2022,,35.3,88.5,91.2,85.8,88.3,77.8,Bottom 25% of geographies
zcta,35160,2022,,43.1,88.5,88.5,89.6,60.7,48.1,Bottom 25% of geographies
zcta,29379,2022,,31.7,88.5,87.9,90.5,100,90.1,Bottom 25% of geographies
county,"Union County, South Carolina",2022,South Carolina,29.1,88.5,88.1,90.2,100,74.5,26-50% of geographies
county,"Chilton County, Alabama",2022,Alabama,9.4,88.5,91.6,83,100,71.3,26-50% of geographies
zcta,74070,2022,,0.1,88.5,91.2,90,100,95.3,Bottom 25% of geographies
zcta,33981,2022,,1.9,88.5,88.8,72.9,100,78.1,Bottom 25% of geographies
zcta,29801,2022,,43.9,88.5,87.7,88.9,86,88.5,Bottom 25% of geographies
county,"Guadalupe County, Texas",2022,Texas,8.5,88.5,89.7,93.4,84.2,84.3,26-50% of geographies
zcta,75491,2022,,2.9,88.5,89.8,94.2,100,71.4,Bottom 25% of geographies
county,"Haralson County, Georgia",2022,Georgia,4.7,88.5,89.5,91.8,70.3,76.2,26-50% of geographies
zcta,34788,2022,,5.8,88.5,90.1,78.3,91.6,78.6,Bottom 25% of geographies
county,"Johnson County, Wyoming",2022,Wyoming,0.2,88.5,89.1,93.8,100,78.6,26-50% of geographies
zcta,22150,2022,,12.8,88.5,89.9,81.8,92.3,78.7,Bottom 25% of geographies
zcta,78729,2022,,9.7,88.5,90.3,94.7,86.7,82.2,Bottom 25% of geographies
zcta,24590,2022,,14.9,88.5,89.7,85.5,100,67,Bottom 25% of geographies
zcta,82834,2022,,0.2,88.5,89.3,93.8,100,72.8,Bottom 25% of geographies
zcta,62988,2022,,38.1,88.5,91.4,83,100,100,Bottom 25% of geographies
zcta,35901,2022,,30,88.5,89.1,88,100,87.2,Bottom 25% of geographies
zcta,30094,2022,,58.8,88.5,90.7,87.7,100,86,Bottom 25% of geographies
zcta,31720,2022,,62.2,88.5,87.8,88.9,,,Bottom 25% of geographies
county,"Clay County, Mississippi",2022,Mississippi,60,88.5,85.5,90.2,100,70.4,26-50% of geographies
zcta,80223,2022,,5.4,88.5,89.5,97.1,77.5,81.3,Bottom 25% of geographies
zcta,78070,2022,,2.7,88.5,88.6,83,100,84.1,Bottom 25% of geographies
zcta,06855,2022,,10.7,88.5,91.9,91.9,97.9,67.1,Bottom 25% of geographies
zcta,47714,2022,,18.3,88.5,89.3,86.7,96.2,57.5,Bottom 25% of geographies
zcta,29581,2022,,25,88.5,87.1,91.4,100,100,Bottom 25% of geographies
zcta,84074,2022,,0.9,92.5,93.5,88.6,74.5,84.6,26-50% of geographies
zcta,38478,2022,,12.4,92.5,91.1,97.7,100,99.8,26-50% of geographies
county,"Newaygo County, Michigan",2022,Michigan,0.9,92.5,93.3,93.8,84.7,83.2,51-75% of geographies
zcta,01702,2022,,7.8,92.5,96.9,95.8,100,91.6,26-50% of geographies
zcta,30739,2022,,2.1,92.5,93.3,95.2,,100,26-50% of geographies
county,"Tooele County, Utah",2022,Utah,0.8,92.5,93.4,89.8,83,83.5,51-75% of geographies
zcta,44127,2022,,54.3,92.5,97.4,92.8,,84.1,26-50% of geographies
zcta,44221,2022,,5,92.5,93.4,96.3,85.8,99,26-50% of geographies
zcta,44301,2022,,26.3,92.5,92.2,92,81.5,78.5,26-50% of geographies
zcta,33859,2022,,10,92.5,95.7,96.2,,80.2,26-50% of geographies
zcta,72064,2022,,13.4,92.5,93.1,87.9,100,100,26-50% of geographies
zcta,16673,2022,,0.4,92.5,92.4,82.6,100,91,26-50% of geographies
zcta,53403,2022,,29.1,92.5,93.1,95.5,100,84.7,26-50% of geographies
zcta,96101,2022,,3.2,92.5,92.5,83.9,75,99.5,26-50% of geographies
zcta,77459,2022,,23.5,92.5,94.4,89.7,91.7,89.4,26-50% of geographies
county,"Fayette County, Indiana",2022,Indiana,1.2,92.5,92.8,75,100,49.3,51-75% of geographies
zcta,18505,2022,,6.8,92.5,92.7,98.4,96.4,81.9,26-50% of geographies
zcta,27358,2022,,4.1,92.5,94.9,89,93.2,62.8,26-50% of geographies
zcta,28023,2022,,5.6,92.5,94.6,82.9,100,77.2,26-50% of geographies
zcta,23909,2022,,14.2,92.5,91.9,91.5,100,100,26-50% of geographies
zcta,37010,2022,,7.6,92.5,91.6,93.7,100,96.6,26-50% of geographies
county,"Sanilac County, Michigan",2022,Michigan,0.4,92.5,92.3,90.2,91.7,94.8,51-75% of geographies
county,"Mineral County, Montana",2022,Montana,0.7,92.5,92.2,93.5,100,99.3,51-75% of geographies
county,"Spotsylvania County, Virginia",2022,Virginia,16.8,92.5,94.2,94.2,92.2,75.9,51-75% of geographies
zcta,51501,2022,,2,92.5,93.3,74.4,98.3,89.4,26-50% of geographies
zcta,50313,2022,,11.7,92.5,93.7,91.1,98.3,77.1,26-50% of geographies
county,"Martin County, Indiana",2022,Indiana,0.2,92.5,92.4,66.7,100,100,51-75% of geographies
zcta,35613,2022,,7.1,92.5,94,91.6,35.4,85.9,26-50% of geographies
zcta,55405,2022,,22.8,92.5,93.1,91.8,92.4,85.2,26-50% of geographies
zcta,72143,2022,,7.7,92.5,93.2,90.6,94.4,83.5,26-50% of geographies
zcta,98387,2022,,11.4,92.5,93.4,90.9,98.6,89.4,26-50% of geographies
county,"Perry County, Ohio",2022,Ohio,0.3,92.5,92.7,68.2,100,87.7,51-75% of geographies
zcta,40353,2022,,3.4,92.5,92.4,95.6,100,95.6,26-50% of geographies
zcta,31805,2022,,28,92.5,89.1,96,,,26-50% of geographies
county,"Tangipahoa Parish, Louisiana",2022,Louisiana,29.8,92.5,93.2,92.2,94.4,83.1,51-75% of geographies
zcta,07755,2022,,3.1,92.5,95.9,48.3,100,95.2,26-50% of geographies
zcta,39058,2022,,66,92.5,100,88.7,100,,26-50% of geographies
zcta,97365,2022,,0.9,92.5,95.5,87,98.3,78.4,26-50% of geographies
zcta,73072,2022,,3.5,92.5,93.5,90.1,92.6,83.2,26-50% of geographies
zcta,30024,2022,,10.6,92.5,93,94.8,91.6,79.3,26-50% of geographies
zcta,11370,2022,,11.3,92.5,96.4,91.3,96.5,85.5,26-50% of geographies
county,"El Paso County, Colorado",2022,Colorado,6,92.5,93.6,90.8,91.8,86.5,51-75% of geographies
zcta,99824,2022,,1.6,92.5,96.4,91.7,98.6,89.7,26-50% of geographies
county,"Van Buren County, Michigan",2022,Michigan,3.4,92.5,94.2,84.6,89.6,80.4,51-75% of geographies
zcta,72386,2022,,2.4,92.5,92.9,94.6,,50,26-50% of geographies
county,"Carroll County, New Hampshire",2022,New Hampshire,0.6,92.5,92.7,98.9,73.4,88.4,51-75% of geographies
zcta,36020,2022,,35.6,92.5,89.3,96.1,100,,26-50% of geographies
zcta,23117,2022,,13.2,92.5,94.4,78.6,100,95.1,26-50% of geographies
zcta,71825,2022,,12.2,92.5,93.8,87,,90.2,26-50% of geographies
zcta,78154,2022,,14.9,92.5,93.1,98.7,90.1,90.8,26-50% of geographies
county,"Jackson County, Wisconsin",2022,Wisconsin,1.7,92.5,94.2,91.1,68.3,69.5,51-75% of geographies
zcta,99337,2022,,1.6,92.5,94.6,94.5,95.7,85.7,26-50% of geographies
county,"Crook County, Oregon",2022,Oregon,0.3,92.5,92.6,50,100,86.8,51-75% of geographies
zcta,34986,2022,,16.2,92.5,95.8,86.5,48.8,85.5,26-50% of geographies
zcta,44004,2022,,6.1,92.5,94.1,82.6,64.7,86.6,26-50% of geographies
county,"Fairfield County, South Carolina",2022,South Carolina,55.9,92.5,92.9,92.7,66.2,87.8,51-75% of geographies
county,"Doniphan County, Kansas",2022,Kansas,4.8,92.5,93.2,79.5,100,84.5,51-75% of geographies
zcta,26201,2022,,2,92.5,92.3,94.6,100,85.7,26-50% of geographies
county,"Cass County, Indiana",2022,Indiana,1.3,92.5,94.5,93,86.2,83.6,51-75% of geographies
zcta,98036,2022,,8.4,92.5,93.4,86.7,92.7,84.8,26-50% of geographies
zcta,83703,2022,,0.4,92.5,92.6,83.8,98.5,90.1,26-50% of geographies
zcta,22572,2022,,28,92.5,91.3,95.6,,83.9,26-50% of geographies
zcta,77346,2022,,20,92.5,92.5,95.2,97,86.3,26-50% of geographies
zcta,27937,2022,,40.7,92.5,93.9,92.1,,100,26-50% of geographies
zcta,71378,2022,,35.6,92.5,90.1,97.5,,100,26-50% of geographies
zcta,48217,2022,,83.2,92.5,66,93.4,,86.9,26-50% of geographies
zcta,35441,2022,,49.3,92.5,100,88,,,26-50% of geographies
county,"Lonoke County, Arkansas",2022,Arkansas,5.5,92.5,93,88.4,94.5,74.2,51-75% of geographies
zcta,78750,2022,,5.2,92.5,92.7,95.4,93.3,87.5,26-50% of geographies
county,"Otsego County, Michigan",2022,Michigan,1,92.5,92.4,94.7,90.1,97.8,51-75% of geographies
county,"Fairfax County, Virginia",2022,Virginia,9.9,92.5,95.3,91.8,93.3,78.1,51-75% of geographies
zcta,92107,2022,,2,92.5,94,96.8,89.6,90,26-50% of geographies
zcta,72004,2022,,74.6,92.5,97.2,96.8,,40.3,26-50% of geographies
zcta,80019,2022,,40.2,92.5,98.7,93.9,100,83,26-50% of geographies
zcta,60647,2022,,6.4,92.5,94.6,93.1,92.9,86,26-50% of geographies
zcta,22192,2022,,21,92.5,95.9,91.5,93.8,83,26-50% of geographies
zcta,95971,2022,,5.6,92.5,92.8,89.4,100,87.8,26-50% of geographies
county,"Caddo Parish, Louisiana",2022,Louisiana,49.3,92.5,93.2,92.7,80.3,81.8,51-75% of geographies
zcta,72348,2022,,31.3,92.5,97.2,84,100,100,26-50% of geographies
zcta,27581,2022,,22.3,92.5,97.1,84.6,,69.7,26-50% of geographies
county,"San Juan County, Washington",2022,Washington,0.6,92.5,93.3,95.5,96.9,79.4,51-75% of geographies
zcta,48872,2022,,0.7,92.5,92.6,35.7,100,97.1,26-50% of geographies
county,"Clallam County, Washington",2022,Washington,0.9,92.5,93.5,88.9,85.9,86.1,51-75% of geographies
zcta,46992,2022,,0.5,92.5,92.7,84.8,100,88.6,26-50% of geographies
zcta,15522,2022,,1.3,92.5,93,81.3,100,100,26-50% of geographies
zcta,32043,2022,,8.3,92.5,93,93,92.3,92.8,26-50% of geographies
zcta,36769,2022,,59.8,92.5,95.7,90.2,100,,26-50% of geographies
zcta,30153,2022,,12.4,92.5,93.3,90.6,100,76.7,26-50% of geographies
zcta,63028,2022,,1.8,92.5,92.2,91.3,100,86.9,26-50% of geographies
zcta,71103,2022,,83.8,92.5,100,91.6,100,80,26-50% of geographies
county,"Vermilion Parish, Louisiana",2022,Louisiana,13.5,92.5,92.3,93.1,86,90.4,51-75% of geographies
zcta,33185,2022,,1.2,92.5,90.2,75.6,97,94.2,26-50% of geographies
zcta,11377,2022,,2.4,92.5,93,96.8,94,90.3,26-50% of geographies
zcta,66834,2022,,3,92.5,93.3,69,100,78.8,26-50% of geographies
zcta,39067,2022,,11.7,92.5,92.2,92.1,,,26-50% of geographies
zcta,60173,2022,,7.8,92.5,93.6,85.2,95,80.8,26-50% of geographies
zcta,34222,2022,,3.4,92.5,92.9,90,93.3,85.6,26-50% of geographies
zcta,72211,2022,,24.1,92.5,93.5,90.5,96.5,61.6,26-50% of geographies
