geo_level,geo_name,year,state_name,pct_black_alone,pop_black_alone,pct_homeownership,pct_homeownership_white_alone,pct_homeownership_black_alone,pct_homeownership_asian_alone,pct_homeownership_hispanic,quartiles_pct_homeownership,pct_change_16_to_22_pct_homeownership_black_alone,buckets_pct_change_16_to_22_pct_homeownership_black_alone
zcta,95431,2022,,15.8,12,,,,,,,,No comparable data available
zcta,39210,2022,,54,361,,,,,,,,No comparable data available
zcta,13024,2022,,64.1,885,,,,,,,,No comparable data available
zcta,28074,2022,,,0,,,,,,,,No comparable data available
zcta,20771,2022,,,0,,,,,,,,No comparable data available
zcta,28280,2022,,,0,,,,,,,,No comparable data available
zcta,95364,2022,,,0,,,,,,,,No comparable data available
zcta,07961,2022,,24.2,83,,,,,,,,No comparable data available
zcta,45642,2022,,,0,,,,,,,,No comparable data available
zcta,37851,2022,,,0,,,,,,,,No comparable data available
zcta,71999,2022,,13.5,65,,,,,,,,No comparable data available
zcta,95559,2022,,,0,,,,,,,,No comparable data available
zcta,35082,2022,,,0,,,,,,,,No comparable data available
zcta,56658,2022,,,0,,,,,,,,No comparable data available
zcta,20317,2022,,,0,,,,,,,,No comparable data available
zcta,65215,2022,,1.1,3,,,,,,,,No comparable data available
zcta,96850,2022,,,0,,,,,,,,No comparable data available
zcta,28274,2022,,17,112,,,,,,,,No comparable data available
zcta,11451,2022,,,0,,,,,,,,No comparable data available
zcta,98853,2022,,,0,,,,,,,,No comparable data available
zcta,76908,2022,,14.5,282,,,,,,,,No comparable data available
zcta,90506,2022,,,0,,,,,,,,No comparable data available
zcta,88004,2022,,4.5,47,,,,,,,,No comparable data available
zcta,10165,2022,,,0,,,,,,,,No comparable data available
zcta,93408,2022,,9.1,1,,,,,,,,No comparable data available
zcta,78802,2022,,,0,,,,,,,,No comparable data available
zcta,40221,2022,,,0,,,,,,,,No comparable data available
zcta,78360,2022,,,0,,,,,,,,No comparable data available
zcta,88439,2022,,,0,,,,,,,,No comparable data available
zcta,73705,2022,,22.1,70,,,,,,,,No comparable data available
zcta,68056,2022,,0,0,,,,,,,,No comparable data available
zcta,19902,2022,,20.3,13,,,,,,,,No comparable data available
zcta,75270,2022,,,0,,,,,,,,No comparable data available
zcta,39061,2022,,,0,,,,,,,,No comparable data available
zcta,71721,2022,,,0,,,,,,,,No comparable data available
zcta,75865,2022,,,0,,,,,,,,No comparable data available
zcta,84180,2022,,,0,,,,,,,,No comparable data available
zcta,90079,2022,,,0,,,,,,,,No comparable data available
zcta,38131,2022,,,0,,,,,,,,No comparable data available
zcta,20230,2022,,,0,,,,,,,,No comparable data available
zcta,95571,2022,,46.7,14,,,,,,,,No comparable data available
zcta,05405,2022,,2.4,61,,,,,,,,No comparable data available
zcta,85535,2022,,,0,,,,,,,,No comparable data available
zcta,10110,2022,,,0,,,,,,,,No comparable data available
zcta,28310,2022,,14.9,1316,,,,,,,,No comparable data available
zcta,71209,2022,,34.2,478,,,,,,,,No comparable data available
zcta,99519,2022,,0,0,,,,,,,,No comparable data available
zcta,44325,2022,,18.1,140,,,,,,,,No comparable data available
zcta,20418,2022,,,0,,,,,,,,No comparable data available
zcta,71678,2022,,,0,,,,,,,,No comparable data available
zcta,78144,2022,,,0,,,,,,,,No comparable data available
zcta,11931,2022,,,0,,,,,,,,No comparable data available
zcta,88342,2022,,,0,,,,,,,,No comparable data available
zcta,50319,2022,,,0,,,,,,,,No comparable data available
zcta,01937,2022,,0,0,,,,,,,,No comparable data available
zcta,47986,2022,,,0,,,,,,,,No comparable data available
zcta,89022,2022,,,0,,,,,,,,No comparable data available
zcta,39167,2022,,,0,,,,,,,,No comparable data available
zcta,89496,2022,,7.3,6,,,,,,,,No comparable data available
zcta,14261,2022,,18.6,894,,,,,,,,No comparable data available
zcta,11973,2022,,0,0,,,,,,,,No comparable data available
zcta,25755,2022,,7.2,104,,,,,,,,No comparable data available
zcta,20520,2022,,,0,,,,,,,,No comparable data available
zcta,32959,2022,,,0,,,,,,,,No comparable data available
zcta,77467,2022,,,0,,,,,,,,No comparable data available
zcta,10174,2022,,,0,,,,,,,,No comparable data available
zcta,04057,2022,,12.4,13,,,,,,,,No comparable data available
zcta,93246,2022,,21.3,241,,,,,,,,No comparable data available
zcta,20892,2022,,,0,,,,,,,,No comparable data available
zcta,20565,2022,,,0,,,,,,,,No comparable data available
zcta,92415,2022,,,0,,,,,,,,No comparable data available
zcta,23460,2022,,17.6,260,,,,,,,,No comparable data available
zcta,35119,2022,,,0,,,,,,,,No comparable data available
zcta,99707,2022,,,0,,,,,,,,No comparable data available
zcta,97258,2022,,,0,,,,,,,,No comparable data available
zcta,38054,2022,,8.2,13,,,,,,,,No comparable data available
zcta,87117,2022,,0,0,,,,,,,,No comparable data available
zcta,71230,2022,,,0,,,,,,,,No comparable data available
zcta,77555,2022,,33.3,1,,,,,,,,No comparable data available
zcta,34101,2022,,,0,,,,,,,,No comparable data available
zcta,96859,2022,,,0,,,,,,,,No comparable data available
zcta,14856,2022,,,0,,,,,,,,No comparable data available
zcta,55814,2022,,30,114,,,,,,,,No comparable data available
zcta,29177,2022,,26.1,46,,,,,,,,No comparable data available
zcta,69171,2022,,,0,,,,,,,,No comparable data available
zcta,95430,2022,,,0,,,,,,,,No comparable data available
zcta,72905,2022,,,0,,,,,,,,No comparable data available
zcta,65436,2022,,,0,,,,,,,,No comparable data available
zcta,71998,2022,,13,101,,,,,,,,No comparable data available
zcta,15123,2022,,0,0,,,,,,,,No comparable data available
zcta,05731,2022,,,0,,,,,,,,No comparable data available
zcta,58505,2022,,,0,,,,,,,,No comparable data available
zcta,05664,2022,,,0,,,,,,,,No comparable data available
zcta,21890,2022,,67,2057,,,,,,,,No comparable data available
zcta,97208,2022,,,0,,,,,,,,No comparable data available
zcta,19716,2022,,,0,,,,,,,,No comparable data available
zcta,04234,2022,,,0,,,,,,,,No comparable data available
zcta,92369,2022,,29.3,1173,,,,,,,,No comparable data available
zcta,31039,2022,,,0,,,,,,,,No comparable data available
zcta,32228,2022,,18.8,42,,,,,,,,No comparable data available
zcta,63850,2022,,,0,,,,,,,,No comparable data available
zcta,36547,2022,,,0,,,,,,,,No comparable data available
zcta,90095,2022,,,0,,,,,,,,No comparable data available
zcta,76203,2022,,27.1,278,,,,,,,,No comparable data available
zcta,98536,2022,,,0,,,,,,,,No comparable data available
zcta,23021,2022,,,0,,,,,,,,No comparable data available
zcta,86435,2022,,,0,,,,,,,,No comparable data available
zcta,99513,2022,,,0,,,,,,,,No comparable data available
zcta,92697,2022,,,0,,,,,,,,No comparable data available
zcta,10167,2022,,,0,,,,,,,,No comparable data available
zcta,25977,2022,,,0,,,,,,,,No comparable data available
zcta,20535,2022,,,0,,,,,,,,No comparable data available
zcta,15705,2022,,15.3,493,,,,,,,,No comparable data available
zcta,76939,2022,,,0,,,,,,,,No comparable data available
zcta,08858,2022,,,0,,,,,,,,No comparable data available
zcta,46965,2022,,,0,,,,,,,,No comparable data available
zcta,93740,2022,,5,59,,,,,,,,No comparable data available
zcta,19345,2022,,11.3,81,,,,,,,,No comparable data available
zcta,99530,2022,,,0,,,,,,,,No comparable data available
zcta,35491,2022,,,0,,,,,,,,No comparable data available
zcta,05344,2022,,13.9,71,,,,,,,,No comparable data available
zcta,43032,2022,,,0,,,,,,,,No comparable data available
zcta,83720,2022,,,0,,,,,,,,No comparable data available
zcta,63047,2022,,,0,,,,,,,,No comparable data available
zcta,81633,2022,,,0,,,,,,,,No comparable data available
zcta,33039,2022,,,0,,,,,,,,No comparable data available
zcta,97752,2022,,,0,,,,,,,,No comparable data available
zcta,85942,2022,,,0,,,,,,,,No comparable data available
zcta,39406,2022,,34.8,739,,,,,,,,No comparable data available
zcta,88349,2022,,,0,,,,,,,,No comparable data available
zcta,47851,2022,,,0,,,,,,,,No comparable data available
zcta,23459,2022,,15.8,222,,,,,,,,No comparable data available
zcta,81129,2022,,,0,,,,,,,,No comparable data available
zcta,38503,2022,,,0,,,,,,,,No comparable data available
zcta,28244,2022,,,0,,,,,,,,No comparable data available
zcta,21781,2022,,4.9,2,,,,,,,,No comparable data available
zcta,38542,2022,,,0,,,,,,,,No comparable data available
zcta,25851,2022,,,0,,,,,,,,No comparable data available
zcta,88347,2022,,33.3,5,,,,,,,,No comparable data available
zcta,10542,2022,,,0,,,,,,,,No comparable data available
zcta,40434,2022,,,0,,,,,,,,No comparable data available
zcta,27815,2022,,,0,,,,,,,,No comparable data available
zcta,77412,2022,,,0,,,,,,,,No comparable data available
zcta,28533,2022,,10.8,295,,,,,,,,No comparable data available
zcta,85723,2022,,0,0,,,,,,,,No comparable data available
zcta,32306,2022,,10.1,157,,,,,,,,No comparable data available
zcta,27109,2022,,18.6,475,,,,,,,,No comparable data available
zcta,28308,2022,,25.2,90,,,,,,,,No comparable data available
zcta,82061,2022,,,0,,,,,,,,No comparable data available
zcta,13602,2022,,18,504,,,,,,,,No comparable data available
zcta,23461,2022,,13.1,110,,,,,,,,No comparable data available
zcta,26228,2022,,,0,,,,,,,,No comparable data available
zcta,25943,2022,,,0,,,,,,,,No comparable data available
zcta,40063,2022,,25.8,155,,,,,,,,No comparable data available
zcta,11794,2022,,13.3,189,,,,,,,,No comparable data available
zcta,20415,2022,,,0,,,,,,,,No comparable data available
zcta,02357,2022,,5.5,73,,,,,,,,No comparable data available
zcta,32399,2022,,,0,,,,,,,,No comparable data available
zcta,77468,2022,,,0,,,,,,,,No comparable data available
zcta,31564,2022,,,0,,,,,,,,No comparable data available
zcta,96010,2022,,0,0,,,,,,,,No comparable data available
zcta,28758,2022,,,0,,,,,,,,No comparable data available
zcta,57197,2022,,4.7,34,,,,,,,,No comparable data available
zcta,21862,2022,,,0,,,,,,,,No comparable data available
zcta,86052,2022,,7.4,22,,,,,,,,No comparable data available
zcta,79402,2022,,,0,,,,,,,,No comparable data available
zcta,57776,2022,,,0,,,,,,,,No comparable data available
zcta,14778,2022,,8.6,119,,,,,,,,No comparable data available
zcta,70402,2022,,47.7,926,,,,,,,,No comparable data available
zcta,74171,2022,,19.7,429,,,,,,,,No comparable data available
zcta,15282,2022,,24.1,1403,,,,,,,,No comparable data available
zcta,23298,2022,,49.8,135,,,,,,,,No comparable data available
zcta,79344,2022,,,0,,,,,,,,No comparable data available
zcta,31084,2022,,,0,,,,,,,,No comparable data available
zcta,77341,2022,,,0,,,,,,,,No comparable data available
zcta,38077,2022,,,0,,,,,,,,No comparable data available
zcta,48824,2022,,7.6,150,,,,,,,,No comparable data available
zcta,74721,2022,,,0,,,,,,,,No comparable data available
zcta,92222,2022,,,0,,,,,,,,No comparable data available
zcta,75434,2022,,,0,,,,,,,,No comparable data available
zcta,07820,2022,,0,0,,,,,,,,No comparable data available
zcta,29912,2022,,,0,,,,,,,,No comparable data available
zcta,47405,2022,,2.4,32,,,,,,,,No comparable data available
zcta,72313,2022,,,0,,,,,,,,No comparable data available
zcta,04992,2022,,,0,,,,,,,,No comparable data available
zcta,06079,2022,,,0,,,,,,,,No comparable data available
zcta,49764,2022,,,0,,,,,,,,No comparable data available
zcta,45617,2022,,,0,,,,,,,,No comparable data available
zcta,79008,2022,,,0,,,,,,,,No comparable data available
zcta,98556,2022,,25,112,,,,,,,,No comparable data available
zcta,90073,2022,,16.3,165,,,,,,,,No comparable data available
zcta,25810,2022,,,0,,,,,,,,No comparable data available
zcta,23551,2022,,38.8,621,,,,,,,,No comparable data available
zcta,14756,2022,,,0,,,,,,,,No comparable data available
zcta,17120,2022,,,0,,,,,,,,No comparable data available
zcta,24515,2022,,16.8,976,,,,,,,,No comparable data available
zcta,68588,2022,,,0,,,,,,,,No comparable data available
zcta,97709,2022,,,0,,,,,,,,No comparable data available
zcta,82005,2022,,15,72,,,,,,,,No comparable data available
zcta,95226,2022,,,0,,,,,,,,No comparable data available
zcta,20566,2022,,,0,,,,,,,,No comparable data available
zcta,80471,2022,,,0,,,,,,,,No comparable data available
zcta,02133,2022,,,0,,,,,,,,No comparable data available
zcta,80264,2022,,,0,,,,,,,,No comparable data available
zcta,66160,2022,,23.1,9,,,,,,,,No comparable data available
zcta,76599,2022,,20.6,363,,,,,,,,No comparable data available
zcta,81653,2022,,,0,,,,,,,,No comparable data available
zcta,63738,2022,,,0,,,,,,,,No comparable data available
zcta,71212,2022,,,0,,,,,,,,No comparable data available
zcta,79759,2022,,,0,,,,,,,,No comparable data available
zcta,10177,2022,,,0,,,,,,,,No comparable data available
zcta,20660,2022,,,0,,,,,,,,No comparable data available
zcta,32899,2022,,,0,,,,,,,,No comparable data available
zcta,78540,2022,,,0,,,,,,,,No comparable data available
zcta,57007,2022,,1.4,33,,,,,,,,No comparable data available
zcta,05901,2022,,,0,,,,,,,,No comparable data available
zcta,84408,2022,,17.3,13,,,,,,,,No comparable data available
zcta,27599,2022,,,0,,,,,,,,No comparable data available
zcta,20319,2022,,0,0,,,,,,,,No comparable data available
zcta,46971,2022,,,0,,,,,,,,No comparable data available
zcta,70803,2022,,24.2,794,,,,,,,,No comparable data available
zcta,10311,2022,,,0,,,,,,,,No comparable data available
zcta,31207,2022,,28.1,462,,,,,,,,No comparable data available
zcta,72329,2022,,,0,,,,,,,,No comparable data available
zcta,11359,2022,,,0,,,,,,,,No comparable data available
zcta,77580,2022,,,0,,,,,,,,No comparable data available
zcta,29425,2022,,,0,,,,,,,,No comparable data available
zcta,76798,2022,,5.9,171,,,,,,,,No comparable data available
zcta,29733,2022,,39.6,683,,,,,,,,No comparable data available
zcta,78841,2022,,,0,,,,,,,,No comparable data available
zcta,80913,2022,,12.8,857,,,,,,,,No comparable data available
zcta,47306,2022,,11.3,460,,,,,,,,No comparable data available
zcta,21560,2022,,,0,,,,,,,,No comparable data available
zcta,55903,2022,,,0,,,,,,,,No comparable data available
zcta,21287,2022,,,0,,,,,,,,No comparable data available
zcta,32203,2022,,,0,,,,,,,,No comparable data available
zcta,40061,2022,,0.8,2,,,,,,,,No comparable data available
zcta,92093,2022,,3.2,66,,,,,,,,No comparable data available
zcta,88264,2022,,,0,,,,,,,,No comparable data available
zcta,20661,2022,,,0,,,,,,,,No comparable data available
zcta,04341,2022,,0,0,,,,,,,,No comparable data available
zcta,14642,2022,,,0,,,,,,,,No comparable data available
zcta,37132,2022,,27.8,767,,,,,,,,No comparable data available
zcta,40448,2022,,,0,,,,,,,,No comparable data available
zcta,69135,2022,,,0,,,,,,,,No comparable data available
zcta,65801,2022,,,0,,,,,,,,No comparable data available
zcta,78062,2022,,,0,,,,,,,,No comparable data available
zcta,96155,2022,,,0,,,,,,,,No comparable data available
zcta,47925,2022,,,0,,,,,,,,No comparable data available
zcta,75962,2022,,14.1,472,,,,,,,,No comparable data available
zcta,84533,2022,,0,0,,,,,,,,No comparable data available
zcta,52557,2022,,21.1,124,,,,,,,,No comparable data available
zcta,59625,2022,,0,0,,,,,,,,No comparable data available
zcta,79918,2022,,36.7,114,,,,,,,,No comparable data available
zcta,95587,2022,,,0,,,,,,,,No comparable data available
zcta,30912,2022,,,0,,,,,,,,No comparable data available
zcta,34487,2022,,,0,,,,,,,,No comparable data available
zcta,87518,2022,,,0,,,,,,,,No comparable data available
zcta,79406,2022,,10.9,843,,,,,,,,No comparable data available
zcta,15290,2022,,,0,,,,,,,,No comparable data available
zcta,99251,2022,,6.4,68,,,,,,,,No comparable data available
zcta,92092,2022,,1.9,10,,,,,,,,No comparable data available
zcta,80419,2022,,,0,,,,,,,,No comparable data available
zcta,85608,2022,,12.6,389,,,,,,,,No comparable data available
zcta,24601,2022,,,0,,,,,,,,No comparable data available
zcta,24020,2022,,12.9,76,,,,,,,,No comparable data available
zcta,86313,2022,,6.6,14,,,,,,,,No comparable data available
zcta,40816,2022,,,0,,,,,,,,No comparable data available
zcta,31704,2022,,27,43,,,,,,,,No comparable data available
zcta,21746,2022,,65.4,1709,,,,,,,,No comparable data available
zcta,23147,2022,,,0,,,,,,,,No comparable data available
zcta,93043,2022,,12.6,91,,,,,,,,No comparable data available
zcta,10153,2022,,,0,,,,,,,,No comparable data available
zcta,14556,2022,,47.7,565,,,,,,,,No comparable data available
zcta,71666,2022,,,0,,,,,,,,No comparable data available
zcta,83725,2022,,,0,,,,,,,,No comparable data available
zcta,47907,2022,,,0,,,,,,,,No comparable data available
zcta,33574,2022,,35,578,,,,,,,,No comparable data available
zcta,58076,2022,,4.7,25,,,,,,,,No comparable data available
zcta,31314,2022,,31.9,591,,,,,,,,No comparable data available
zcta,42356,2022,,0,0,,,,,,,,No comparable data available
zcta,27268,2022,,23.6,235,,,,,,,,No comparable data available
zcta,10103,2022,,,0,,,,,,,,No comparable data available
zcta,72099,2022,,24.8,167,,,,,,,,No comparable data available
zcta,23909,2022,,14.2,176,,,,,,,,No comparable data available
zcta,77436,2022,,,0,,,,,,,,No comparable data available
zcta,20540,2022,,,0,,,,,,,,No comparable data available
zcta,85902,2022,,0,0,,,,,,,,No comparable data available
zcta,23667,2022,,50,31,,,,,,,,No comparable data available
zcta,68849,2022,,2.9,38,,,,,,,,No comparable data available
zcta,49443,2022,,4.5,3,,,,,,,,No comparable data available
zcta,26162,2022,,,0,,,,,,,,No comparable data available
zcta,44232,2022,,,0,,,,,,,,No comparable data available
zcta,33840,2022,,,0,,,,,,,,No comparable data available
zcta,23304,2022,,,0,,,,,,,,No comparable data available
zcta,97310,2022,,6,66,,,,,,,,No comparable data available
zcta,40231,2022,,,0,,,,,,,,No comparable data available
zcta,93220,2022,,,0,,,,,,,,No comparable data available
zcta,04926,2022,,,0,,,,,,,,No comparable data available
zcta,37316,2022,,,0,,,,,,,,No comparable data available
zcta,24022,2022,,,0,,,,,,,,No comparable data available
zcta,32775,2022,,,0,,,,,,,,No comparable data available
zcta,84113,2022,,2.7,7,,,,,,,,No comparable data available
